anchor_id,positive_id,negative_id
SOIRDJV12AB0181B74,SOANAPX12AB0181C7F,SOZKFBS12AAF3B345D
SODOLBY12A8C142C74,SOLEKPW12AB01863B7,SOYAOVQ12A8C1384E4
SOLUPER12A8C1374DF,SOBCGLX12A8C1374F5,SOYCKTV12A8C134D19
SOQFRWV12A8C133D0A,SODSPJL12A8C130DAE,SOJBGYO12AC468E5CF
SOJUSWL12A6D4F7300,SOJBMTZ12A6701FA79,SOVRDND12A8C13AE30
SORQCKH12AB017F34C,SOIJDSV12AB017F310,SONIRLO12AB018DD74
SOZBDWA12A6D4F7777,SOWLRCG12A6D4F7D25,SOTWISJ12A8C141130
SOXKXUD12A8C135F70,SOZRCZE12A58A7A83A,SOFBDMA12A8C13CCAF
SOQPKSV12AB017BDE5,SOERFZP12AB018795F,SOZWGHH12AB0189D70
SORNOIX12A6D4FA1C8,SOPAHYH12A6D4FCC93,SOIDFJR12A6D4F7EB0
SOPZASO12A6D4F6A79,SOSGXRU12AAF3B2B07,SOETTKO12A8C138FE1
SOXPBBL12AB01825D5,SOWEMTZ12AB017EF89,SOQAJNL12A67AE1136
SOTMIUD12AB01831C8,SOQMCWD12A8C14141E,SOONKCD12AB018353D
SOCQKIV12A8C1388C9,SOJPXMB12A6D4F8034,SOCFXMH12A6D4FD1B8
SOTACGF12A8C13ED36,SOJJRDW12A6D4FC3E3,SOBKGSR12AB0184A57
SOCXFQM12A8C13AC28,SOCYAPR12A8C13B692,SOPZNNK12A8C134EF5
SORLNIG12A8C138140,SOSSMCG12A67ADC267,SOGQKZJ12A8C13FA87
SOMSAFZ12AB0187255,SOAHCYT12AB018E32B,SONSLBF12A8C13E17B
SOVZNUC12AB017F92A,SOWEFTO12A3F1EB976,SOWMHFS12AB017F85E
SOUTVOS12AB0189D62,SOBWOOT12AB0183896,SOWEWUV12AB0185F07
SOGRKMH12A58A7FE21,SORQDRV12A58A78F06,SOELZSR12A8C1454DC
SOLRIIY12A8C140F31,SOCPGEC12A8C140F3C,SOVOXXJ12A6D4FB599
SOSJCAZ12A8C141B68,SOHLKRL12A8C141B63,SOHWKRB12AB017EB39
SOCZVUW12A8AE4780B,SOZFJTP12AB01865A7,SOOFESB12A8C133038
SOKTSKT12A8C142D07,SOPXTMR12A8C13E718,SOBNYJJ12A6701EA1C
SOUHHKS12A8AE46CA9,SOLEFYK12A6701DE45,SOKWBHH12AB0180365
SOPSMQL12AC960DBD7,SOOKINP12A8C140E41,SOYJFQC12A6D4F7EE5
SOELXYC12AB0184A21,SOSUXEQ12AB0181C02,SOWLLFB12A6D4F6F34
SOEGWFT12A6D4F89FD,SOBREKP12AB017DD9B,SONFNDB12AB0182A4E
SOHNOJJ12AB017DD74,SOTRGMV12A8C14134E,SOKXKRP12AB0188911
SOBJIKU12A8C13ECD6,SOASNLL12AB018129B,SOLOCDQ12AB0184155
SOWSRIF12A6D4F748A,SOWKUAI12AF72A1FC1,SOIOAIN12A58A7A9A5
SOLGAPB12A8C13EA19,SONSEGE12A8C13D09F,SOYIOHP12A6701F70B
SOPHMFX12AB0189433,SOLEKHN12AB017D69C,SOHIQLC12AB0181381
SOKKJIK12AB018683D,SOKINIK12AB0188C03,SOHIQMG12A8C139A98
SONJBPU12AB0180558,SOVOLRP12AB018B6A1,SOCEWQY12A58A7E0CF
SOVGOOO12AB0182D50,SOETVON12AB0181732,SOWTQIW12A58A77B81
SOYKQSR12A6D4FCAC2,SOYEONQ12A6D4FCAD6,SOBDRBB12A6D4F56FE
SOCAQZY12AC907545F,SOLMFFI12AC90715CF,SOFBBXV12A81C21835
SOYFLYQ12A8C1324FE,SOBPMEZ12A8C13A31D,SOGYTUJ12A6D4FA620
SOOROJD12A6D4FC3D1,SOUFCKR12AF729CA02,SONWURF12A8C134ABD
SOATQVX12AB018B32D,SOPOQRW12AB0187A6C,SORQIMO12A8C143553
SOEFDKH12A58A7BECD,SOKERLR12AB0186B69,SOOFFZV12AB0187610
SORPACP12AB017DFDB,SOUDHVE12AB01828C2,SOOUUAW12AB0187CFD
SOVPLCN12AB0188678,SOTRLJZ12A6D4F7119,SOAZMWG12AC468E190
SOBTHLK12A8C137C86,SOCYGBK12A8C13F998,SOBCGLX12A8C1374F5
SOOEOFR12A81C21729,SOPTBCI12A81C235F8,SOTLZLK12A8C142CBF
SOWXSQT12A6D4FC02E,SOFIMNM12AB017A873,SOBDKQB12A58A7A3AF
SONNQDH12A58A7E8EA,SOAPKXN12A8C138462,SOQFFRN12AB0183C34
SORUEWT12A6D4FB33D,SOJGNJV12A58A7ED7C,SONOMYO12AB0185750
SOJABGE12AF729FC2A,SORHUEM12A6D4F6A90,SOEVPDV12A8C143B58
SONNDIP12A8C143368,SOBIWDK12AB017DAA8,SOYXVLU12A8AE45CA8
SOFORRV12AB01840C4,SODJYRI12AB0188BDD,SODUMDU12AC468A22B
SOXZONC12AB01881EB,SOBDRHW12AB01881C3,SOFRQBE12A8C13ABBB
SOWLIQO12A6D4FDDCC,SOPWTTY12A8C13C0A5,SOVUVYH12AC9DCF410
SOLOYXZ12AB017FA7D,SOJWXAK12AB018625A,SOAQKLP12A58A7A267
SOMVWWN12A8C133F56,SOFDAMR12A58A7B369,SOQHWOH12A6D4F7C3B
SOVQXUH12A8C135ED0,SOSIYOW12AC9E12A6A,SOGDIVI12A8C13CC20
SOHIMCW12A8C139114,SOOCSHY12AC4686DB5,SOIRBSI12A58A7A859
SOVQWEN12A8C141BD9,SOFECIK12A6701DA51,SONHFUA12AC3DF4794
SOPZASO12A6D4F6A79,SOSGXRU12AAF3B2B07,SOGCTKK12AB0180659
SOGIYEV12AB0185F69,SOKZMIK12AC9E154E9,SOZOUQP12A8C1359A9
SOIJNPP12AB0186036,SOEBXFH12AB018607F,SONVPNN12AB0180602
SOTHIBC12AB017FCC2,SORQYEK12AB018409E,SOOMRNG12A8C13B841
SOBQIYR12A8C13A4F5,SOYFOBA12A8C14284D,SOUJXTX12A8C13C555
SOHLUXQ12AAA15E854,SOMMCHB12A8C13C495,SOWZMEL12AB018BFC7
SOMPLTA12A58A7D02A,SOLWALE12A8C13F621,SOERBGQ12AB01843CA
SOXSKCZ12A67ADC105,SOVTECD12AB018D9CF,SOWTRWJ12AB0182F3E
SOFDXWE12A6D4FC327,SOSVQXV12A6D4FD6A2,SOJRSUG12AB017E663
SOIOKLK12A6D4FB686,SOVBFMJ12A8C13A4E0,SOUCKNF12AC90716C4
SOLPJPM12A8C141BDE,SOHYLEY12A8C13F20D,SOQYHDK12AB0186B01
SOHBNCR12AB0182236,SOQPTTF12A8C1466E3,SOLGJUY12A6D4F7DC6
SOZSCQJ12AB018060D,SOPWRKA12AC90712B2,SOQNZNH12AB01889D9
SOJSVXY12AC46891D9,SOQLEUS12A67ADC7D7,SOCHAZT12AB0185BB7
SOWIEEH12AC468C6C1,SOEXVLC12AB018AAE6,SOCBMSI12A8AE49124
SOSGOVX12AB018BA5A,SOFZLWJ12AB0186B4C,SODPQEN12A8C134E98
SOFUOAG12A6D4F7424,SOUCPDS12A8C14368E,SOOWMDD12AB0185246
SOGEBYS12AF72A1E9D,SOKVKYW12A8AE46741,SOBMQTA12A8C138DDB
SOGRVDX12A8C14435C,SOSTOXM12A8AE47608,SOLNDKU12A6D4FA44D
SOHGNJI12AB018217A,SOMHGMP12A6D4F5904,SODPIPR12A6D4F7BF7
SOPHGFZ12A6D4F98A1,SOKTTRI12A6310F959,SOCPIKE12AC468D00B
SOSHNLM12AB017E952,SOEKSSG12AB018368C,SOYQUWC12AB0180037
SOHPMQT12A6D4FD0BF,SOYOGUP12AB018189C,SODCWDW12AB0185B72
SOYVBWC12A8AE4851C,SOLGYOK12D02198DC9,SOXTXUC12A8C1374CB
SOOHLZM12A8C1352BF,SOUFICU12AC4685180,SOKLFJH12AB0185DA1
SOYVROF12AC468ECA2,SORYNMC12A8C14371E,SONECBH12A8C142546
SOVXQCH12A8C133EA1,SORCSRT12A8C13477B,SOYFLXJ12A58A77801
SOXTGPG12AB018CE03,SOSUEBK12AB018CE16,SOTNPUV12A8C13809D
SOPRSZE12A6D4F4954,SONLZAW12D021B2FEB,SOUDYXE12AB0183777
SOXUVEB12A8C13B65F,SONOTHB12A8C13EFFF,SOLENZV12AB01868D1
SOHCEBI12AB0188937,SOAAYRB12AB0184B94,SOOPNSS12A6D4FACA6
SOBTERK12A8C1365F5,SOQQVWN12A58A7D4CB,SOEIJYR12A8C1428D4
SOTTFRP12AB018E174,SOFARHZ12AB0188A77,SOEEBDC12AC3DF62A7
SOSWSPX12AB017FBB2,SOTEHDN12AB017FBA4,SOGWYSC12AC4687614
SOMDHJL12A8C13E8B8,SOSHIEL12A6701FD7C,SOLDAWL12AB017F461
SOCJHKC12AB0188F03,SOERSTG12AC4685824,SOLDRTU12AB01838B9
SOILOWM12AB018648D,SOIQQIX12AB018827D,SOLPNNU12A8C13CA04
SONCUTB12A670214AC,SOHRAIG12A670214B5,SOLKNII12AB01823D9
SOHDDHR12AB0183552,SOUGKGL12A58A7BA58,SOERMTI12AB01827E8
SOSWWAB12A58A7B3C1,SOUBCXT12A8C133B4F,SOTPLWH12A6BD56C5F
SOXJIJO12D02192E1D,SORTZKR12AF72A2EC5,SOGQWZF12A8C13DDDD
SOVUIJV12AB0183C97,SOZFSMB12AB017B6CB,SOUNNRX12AB0185CA8
SORSHQV12A58A7C87C,SOHIBKZ12A67021D4B,SOUJIGU12A8C145BB2
SOPJDZR12A8C1302C9,SOUTXNC12A8C1302CC,SOMFWLH12AB017C119
SOWBWMA12AF72A0EFA,SOUJNAD12AB018347F,SOHMMMC12AB0181C42
SORUWYB12A8C1336E9,SOWHBSB12A8C1336B7,SOYYIRG12A8C13656A
SOUFASR12A8C1339CB,SOOBJKG12AC9071687,SOJOMNL12A6D4F872E
SOLNMWP12AB018C883,SOYBHGR12AC468D82B,SOCBRSU12AB017B03B
SOVAPGA12AB018B218,SOIOGSP12AB018254D,SOXSAJN12A67ADD65F
SOJIFVH12A58A7A551,SOIWJBP12AB0188748,SOTZIOR12AB0187FD8
SOOIXVH12AC3DF9B00,SOCAHVE12AC3DFA206,SOEYXLJ12A8C13A8EF
SONQKVW12AB0187473,SOLIPCK12AB0188CCA,SOYNJRG12CF530D567
SOTBSSH12AB01837B8,SOQFOKY12AB01837B5,SOFGAER12A6D4F71A0
SOINZSY12A8C13D573,SODAUHD12A8C13DDFD,SOJGGHJ12AB0180464
SOKQGOQ12A8C13931A,SOCVXPM12AB0184AC4,SONQVMO12A8C134FC7
SOBMPJA12AB0182FEB,SONLAJA12A8AE45839,SOBMWTE12A8C13C2AF
SOYQXAU12A8C135A75,SODEIVI12A8C13266D,SOWRJBZ12AAF3B243C
SOFBETS12AB018BE24,SOXUVWM12AB018BE30,SOAWYWR12A8C13D35C
SOJUCAJ12AB018C1C7,SOJZOLR12A8C13EC52,SOJORVL12A8C143582
SOFVYGA12AB017D57E,SONQBZP12AB0182AE3,SOQLWQU12A8C13C87E
SOHKQBA12AB01834E2,SOECRBQ12A8C13B9D9,SOHHBSC12D02191CDB
SOFMCIG12A6701DD95,SOTOWBR12A6D4F7959,SORSSJJ12A8C133489
SOOBUUM12A8C13696A,SOILAJR12AC3DFB3BA,SOSSMCG12A67ADC267
SOCKTVN12A8C139177,SOHQNQT12AAF3B2661,SOMYAMQ12A8C13268E
SOVLOKH12A58A7A623,SODOGRA12A58A78F06,SODPNXD12AB0184A97
SOPCJZJ12A6D4F5982,SOFCGOD12AB0190455,SOIUVFV12A6D4FA1E6
SOEAREV12AB0188441,SOHYLWL12A8C13518D,SOKPTNB12A8151DFF5
SOUHORN12AF72A2DB1,SOXODZX12A6BD5490F,SOLFXHJ12A8C1446B3
SOLTYDT12A8C136F3A,SOAFGEK12AB018232B,SOAZBML12A8C139DEC
SOHWVCY12A8C135D59,SODOBOL12A8C13D1D1,SOAEWCD12A58A77BAC
SOQADOD12AB01860CC,SOMRFWU12AB018BED1,SOTXPKU12AB018034E
SOQTTUW12A8C134DCF,SOTXPJU12A8C134DD9,SOBYHQA12AB0185B69
SOLRYLN12A58A7D2D5,SOPAWEK12A8C133F7F,SOXLHIJ12A8C13F578
SOALHVD12A6701FD18,SOORMRG12A6701FD1F,SOMPZOV12AB018B94A
SOMAZAQ12A6D4F2840,SOHBPLN12A6D4F2845,SOGKZMG12AB018401D
SOITFJA12AB01824A9,SOUDAHM12A58A7B19A,SOBYZOT12AB01834EC
SOZRQQD12AB018353D,SOFPWLB12AB018949F,SODBFYR12A8C142653
SOKTFFX12AB0188798,SOKCHDN12AB018481A,SOUXTFR12A8C138871
SOCGWLQ12A8C13998E,SOALPVX12AB018E586,SOHZXJP12A8C13BC39
SOCXLSV12AB0187208,SOSUNVH12AB01871E9,SOBZBNK12A6701F26E
SOOJYHN12A58A773CD,SOMVDNT12A58A796AC,SOBDYEF12AB01809E5
SOYWXKY12A6D4FB1A4,SOQGQEU12A8C139BDB,SOPOPZY12AAFF43222
SOXCOQT12A58A7B897,SOMSVVT12A3F1E9E4C,SOQKYHD12A8C139193
SOCKIPJ12A67FFB378,SOPOJVI12A58A7E706,SODGFCO12AB017E96B
SOUDIVN12AB01861E7,SOZXDRN12A67ADD3F5,SOXOHZP12AC46860F2
SOIVEWB12AB0185A95,SOJVMRZ12A6D4FD507,SODZTRH12A8C14089A
SOINMMR12A8C14042F,SOBXYZM12A8C140450,SOEGHCV12A67ADD433
SOYPKZJ12AB018713D,SOUHNNC12AB01850E0,SOUTSMY12A8C1406EB
SOUONGC12A6D4F8E1F,SONFFEB12A58A7C434,SOMBYVD12AB01884BE
SONHEYR12A8C13D89D,SOGCGHD12A8AE481FA,SOFWBNV12A8AE46FD8
SOMLJGM12A6D4F8C67,SOUUGFJ12A6D4FA6EE,SOAQHJU12A58A7952B
SOYSCIN12AB017F85D,SOCBFCA12AB0186C04,SORAHIC12AB0185506
SOZRLSE12AB01893EF,SOUYWLC12AB0181B41,SOJNGYN12A6D4F767C
SOYEZID12AB01824FA,SOXBTSG12AB017CC5B,SOTGLCR12A8C135270
SOFVHDU12A67ADE7AA,SOYPPDP12A8C143EAB,SOVKKOJ12AB0187F59
SOWWVOQ12AB018B040,SOOYUXQ12AB01876C0,SOLVNBN12A8C145F05
SOLIPCK12AB0188CCA,SONQKVW12AB0187473,SOWUYNT12AAFF4073C
SOQECLE12AB017EA84,SOAVVVH12AB0184299,SOFYDHR12AC3DF519E
SOQWLEB12AB018CF53,SOEVQOI12AB018B8EA,SOPNDFM12AC9E16EDA
SONRVRS12AB018317F,SOANNYT12A8C13E9C7,SOSCGIB12A6D4FA7AA
SOVEVBC12AB0185DCB,SOTNLBM12AB0185DD2,SOCRHTT12A6701CCDA
SOVIQBY12A8C142D72,SONQWCG12A67021300,SOXFBAL12A6D4F8EF5
SOFJELN12A8C13EBEE,SOVOIPG12A8C13FE9E,SOINBWM12A6D4F6DFB
SOBDDZP12A8C135BFB,SOCITUV12A8C132076,SOOGZTT12AB018A256
SOYUFEN12AB018BF99,SOKNWHQ12AB017CC6C,SOBWZNF12A58A78716
SONMKGT12A8C13DE85,SOOBJQB12A8C1403D9,SOBUEFV12AB017DA24
SOUAHCN12A8C13A571,SOQTNMO12A6D4FD5E6,SOKTHTT12A58A7BF6D
SOFPYXC12A58A7A4B9,SOKLBUF12AB0180F11,SOPJOPC12AB0181967
SOZNRAQ12A8C13B2CF,SORQBYE12A8C13C89C,SOKDZMH12A6D4F77D5
SOJZHAZ12AB01866C5,SOPHPDS12AB018821C,SORQUMA12A58A7A84B
SODXXLK12AB017E7AB,SOZBPIC12AB01813B0,SOOUDMK12AB0182D71
SOVZKIS12AF72A0A93,SOGKIWV12A6D4F86C4,SOBMFZK12AB017B922
SOTDFLN12A8C1391D3,SOQMRZD12A6D4F7A06,SOBYQTL12A8C134D2F
SOHMVLG12AB0188338,SOCCACJ12AB0183BC0,SOSNOQU12AB018709D
SOCBFCA12AB0186C04,SOLEPED12AB01830FD,SOOVPBY12AB0181A4C
SOXXMFL12A8AE47B6A,SOWCBAK12A58A7AB10,SOPYBAO12A8C13E7A9
SOZFJTP12AB01865A7,SOCZVUW12A8AE4780B,SORTEWC12AB017C1BB
SOYLNSY12A8C138022,SOIYHYN12A8C13E536,SODTRYX12AC4689826
SOHIDIL12A8C13A320,SODVXCY12A8151AB83,SOJOVLB12AC4687C5F
SOJBCZN12AF729F81C,SOPPGSG12A6D4FC403,SOYSPCB12A8C141C86
SOEQMKR12AB017E982,SOZIOOZ12AB0180861,SOIIUFY12AB01894D3
SOFESEZ12AC468BD28,SOICUVX12A8C1425A7,SOHILRE12AB018BE8C
SOSYGBZ12A8C136E4D,SOESSJW12A8C14557C,SOPEDLJ12AF72ABB8F
SONHURK12A8C131104,SOESGIR12A8AE4855D,SONKJMW12A8C13DE28
SOIIVQV12AB0185A57,SOIRQQV12A58A78D36,SOKMETY12AB018846C
SOPAMVK12A8AE48E11,SOCYTMG12A8C132919,SOTWJOS12AB0182C28
SOVESSN12A8C138D11,SOOHXDO12AC468D5A6,SOSFQZH12A8C143F49
SOLGQQQ12A8C133308,SOXJTHF12A8C1321D0,SODDFDB12A8C13B986
SOVAYIJ12A8C140D24,SOAQAIY12A8C141598,SOOZOOE12AB01869CF
SOQRVCT12A8C134F65,SOLHRJM12A8C143ED3,SOBIRYL12A8C143E0D
SOGPZQQ12AB017C3C8,SOOWECT12A58A7C65F,SOYCKTV12A8C134D19
SOVQWOK12AB0188CFB,SOOMGHP12A58A7D4FB,SOEJUGY12AB01825FD
SOGBQDZ12A8C135533,SODANQM12CF5F890BC,SOWMXWN12AB0181CF7
SOIKTKN12A8C1339C5,SOYDOHP12AB017F140,SOCSDPO12AB017B037
SOODKCJ12A6D4FB1E5,SOWWBYR12A6D4FB1E3,SOWDPKB12AB0185629
SOMFZZQ12A8C13AB56,SOVIPHT12A8C139E9B,SOFDZEG12AC4689BF8
SOEONAT12A8AE48F90,SOVLVKM12AF72A05AC,SOJBMVT12A8C133833
SOJEWUE12A8C1437CD,SOUUOSZ12A8C14378D,SOBZMVV12AB017F74C
SOBUAJK12AB0180E36,SOUKTNR12A58A79E69,SOXUEBY12AC46850CB
SOEQPKL12A58A7C822,SONKTLF12A8C13F475,SOYHTLZ12A8C1399F7
SOLUQCB12A8C1323B6,SOQXLUH12A8C1315B0,SONKGNH12AB017D33A
SOLFKYA12A8C13B082,SOOFHNG12A6D4FAB3A,SOHAGSO12AB0185C31
SOZZWEF12AB0183A0D,SOBEHPT12AB018A84C,SOLKNII12AB01823D9
SOBGXGY12A6D4F6516,SOBVBWX12A8C13E354,SOEUKCX12A8C142E0D
SOINVEW12A8C13456E,SONOGCT12A8AE475EC,SOSPWBZ12A8C142E73
SOOBEML12A8C138C91,SOSERTL12A8C138CDA,SOSNKBZ12AB01864CD
SORYRDS12AB017FFB7,SOPAOXE12AB017FFC5,SOFAQPN12A6D4FDA5A
SOIWHKS12AB0184FAF,SOKYPVQ12A6D4F5E50,SODZXEI12A8C139DFB
SOSFKJV12AB0182509,SODVZAG12AB017F6BF,SOHIFBG12A6D4F6743
SOBJKEV12AC468A279,SODDMGH12AB0187385,SOCZQSZ12A8AE4604D
SOCTQDM12AB0183DBE,SONTQTF12AB018B047,SOGVXYT12AB0183DBF
SOOAEAQ12A8C132C5F,SOZIVZV12A8C132D7E,SOFNOOH12A8C13FD69
SOCSSGZ12AB017F146,SOGOIXU12AAF3B4946,SOVOSGB12A6D4FBC3B
SODKOZF12A58A79156,SOJYAZF12AAF3B490A,SOWTQIW12A58A77B81
SOVTYRA12A58A7C56C,SOIDVYP12AB0187D71,SOFYCJD12AB018718F
SOEMNZS12AC4686BF8,SOKWGBG12AC4685CBC,SOVTGQH12AB017D937
SOPLHPH12AB0184B14,SOFHDIY12AF72A6100,SOHXBRP12AC3A40298
SOSJRRW12A6D4FA5CE,SONOXVK12AB01864C7,SOFPMPB12AC3DF68AD
SOWEYEQ12A58A81D23,SOIMVQX12A8C13A7FF,SOPGCJJ12A58A796B7
SOXEEVG12AC3DF565D,SOVYUOH12A8C136CEC,SOQUGJL12A6D4F4C07
SOSUJDS12AB0184825,SOXWFMY12AB01886DF,SOPVAVH12AB0189D67
SOMLDHL12AC4688765,SOSWZXM12AB017D986,SONSDBM12A8C141DEB
SORLNIG12A8C138140,SOLOOSA12AC4688A3C,SOISDIJ12D021B1CD9
SOUGFJX12A6D4FA846,SOVZZVR12A6D4FCD85,SOINJPD12A6D4F8726
SOMZWIQ12AB01800BF,SOFKCJA12AB017BF0D,SOOFWBB12AC468DF67
SOAWUPQ12A58A7D1C6,SOZSLIM12AB018AD51,SOFUCUZ12A6D4F9EDA
SOXTMWU12AB0185E3B,SOQCESZ12A6D4F7D65,SOLGTTQ12AF72A942C
SOLSIJL12AB017E63E,SOAKDOT12A58A76800,SOKDGUL12AB017D9F7
SOBWICZ12A670219AE,SOBMZOH12A58A7A6AE,SONUKZO12AB0186968
SOEKUCQ12A81C21239,SONDLZB12CF5F88189,SOFBQMN12AB018616E
SOQFVNY12A58A7F001,SOPIHUA12A8AE45B1D,SOUXAJS12AB0184E3B
SOBXDCF12A6701FAFC,SOGJJMI12A8C133442,SOMIDKH12AB018F5AC
SOOSUHC12AB018F83F,SOGSXQA12AB018A8EF,SOGTAQT12AB0187328
SOHLOTW12A8C13300B,SOFMLGW12A8C135CB6,SOAXHCC12A8C14330F
SOOUYYR12A58A7B988,SOKTVND12AB018726F,SOUKNRX12A8C13C471
SOIAVWD12A6D4F73E2,SOYXFQW12A6D4F73DA,SOCUQRP12AB0183B21
SOMAKMC12A8C13378A,SOARTHE12A8C134F1C,SOTDUIP12AB017EDD5
SOIHNJX12AB017E944,SODXPRT12AB0187853,SOOAWIP12AC960A24A
SOBCJQV12AB0189AEA,SOCSIYJ12A58A7C8C3,SOPNJID12A6D4FA681
SOUWZQL12A8C141616,SOQYXOV12AB017FE9C,SOIYHYN12A8C13E536
SOMPQZN12AC468BA54,SOZIRIM12AC468D2D1,SOUCFDL12A8C1386DE
SOBUAUI12AC3DF56BB,SOONDJQ12AC3DF56F2,SOXDMAC12AB017E7FF
SOBLXFW12AC3DF82C4,SOBDIMZ12A6D4FA221,SOGHMPJ12A6D4FCA65
SOYOIGO12A8C132780,SOKRCMU12A8C13277C,SOLWZMY12AB0182AAD
SOJWOKD12AB018442F,SORXCNY12A6D2280FD,SOLUAEU12A8C1445D7
SOYSPFA12AB017DB5E,SOTIHTH12A6701E117,SOLRIIN12A58A7B5E8
SOVNRFU12A8C141288,SOPONSG12A8C14128D,SOMIBMR12AB0186952
SOJNYOT12A8C131D8A,SOZHKGW12A6D4F8967,SOYJYDF12A8C13B2E9
SOCHDUO12A67ADCDED,SOGDWVZ12A8C13F197,SOIWNXB12AB01800AE
SOBPVOZ12AB01868D4,SOANCXA12AB01868B4,SOTENTP12AB017FD06
SOYNLEF12A8C141EC4,SOFFPQU12AB01821BA,SOAYMLJ12AB0184B68
SOOOPSG12AB01850BD,SOBUYJS12AB0185BB4,SORZVQF12A8C140B5A
SOKTTAS12AB0182418,SOAFZGF12AB01823ED,SOZHWVN12AB017FAA2
SOUJQJI12AB0183C80,SOKUWZA12AB017FB9B,SOFIUQW12AC468C3EB
SOHCFWO12AB018C253,SOBTESE12AB0182934,SOVLKXL12A8C131D37
SOJIHMI12AB0183B31,SOEHICM12AB0182AD3,SOJMWFE12A8C139C13
SOKQCRS12AC4689140,SOUSTCX12AC468B4BF,SODIHOR12AB01845BA
SOQMSPF12AB018C5DF,SOKMSOY12AB018AF1F,SOPAESK12A58A7BA11
SOQKFHB12AB0186B13,SOEPVWS12A6D4FAFC4,SOCCIIB12AB0185BBF
SOPUDHZ12A6701DFEB,SOOLWYA12AB0188754,SOPXHFW12AB017F1C6
SOQQXOZ12AB01809E4,SODHTHF12AB0184F53,SOCVTTO12AB017B055
SOJSCQB12A58A7E272,SORLMMY12A58A79191,SOYYUBC12AB0180E72
SOXMHZC12A8C13EC46,SOUBGOZ12A6D4F6198,SOXYWDW12AB018B957
SOGNYGR12AC468766A,SOQMBJA12AB01872B2,SOHWEZR12AB017E467
SOTDQTJ12AC468C0F6,SOONGOF12AB0185E66,SOXYXIL12A58A7757B
SOWXCEI12A8C1341D2,SOCGHJM12A58A7832D,SOEFYMS12A8C139334
SOOUXUD12AB0188D97,SOWIOMV12A8C13C6AD,SOOMIBN12A6D4FEC7D
SOOJTJU12AB0184C22,SOZBPDJ12AB01841C3,SOGQHEL12AF72A2261
SOWRMRV12A8C13E406,SOKFHLV12AB0187A2F,SOYUVDK12A8C13D5F6
SOIHCOM12A8C13631C,SOHLOCX12AB0185FEA,SOHIAGJ12AAFF44358
SOQLKQY12A8C1424C4,SOBZCNB12A8C137ED7,SOLPHVE12A8C13D75C
SOUSTCX12AC468B4BF,SOKQCRS12AC4689140,SOWXNIK12A6D4FC068
SONRVNN12AAFF41433,SOEXOFW12A8C143D49,SOGWHCQ12A8C14606E
SOPRSQI12AC3DF99E9,SOAWMRL12AC468D70E,SOOALOT12A8C13ABD9
SOKVRQO12A58A7C533,SOJOWVG12A8C13BEA7,SOBQSBL12A8C1390F2
SOWDBPL12A8C14327D,SOUKIUD12A81C223ED,SOBYLQI12A6D4F7450
SORTBFI12A6D4FBD13,SORUXDQ12A6701FA9F,SOWRMRV12A8C13E406
SOEHMYF12A6701F42B,SOBEXTE12A6701F433,SOCEABE12AF72AA526
SOIHBHO12AAF3B3EA2,SOLGYJO12A6BD55664,SOYRKAG12A8C13D7A0
SOGDGOR12A8C131E53,SOGWTVB12AB018D104,SORWSBE12A58A7CA8D
SOIXODI12A6701D9FD,SOSTETI12AB017DF4C,SOBPWCM12A6701FE19
SOQSRGM12AC468D9A0,SONHHRR12A58A7965F,SOIPVFB12A8C1341BC
SOUFHPA12AB017CC39,SOWYSZV12AB017CBF0,SOSYZVM12AB0184081
SOMXRPV12A8C13E511,SOFUCKE12A8C135DC9,SOFOSWD12A6D4F9089
SONGUXE12A8C140F10,SOOKFDK12A8C140EC2,SODTRRC12AB0181BD4
SOCEODW12AB017E597,SOMSGKW12AB018E316,SOJXMCM12AC96186D7
SOKIFXT12A8AE48110,SOCWHGB12A8AE48119,SODRKXP12AB01825ED
SONESMU12A8C13C4D1,SOSZLFR12A58A7F169,SODBMZD12A8C134232
SOQDNVA12AF729B1D1,SOAXKXP12A58A7BBD5,SOIQTLZ12A6D4FB18F
SOXPEMR12A6D4F7E71,SOHZEYC12AB018C65A,SOMRTEG12AB01847D9
SOCTYYN12AB0182DB9,SORKTKE12AB01870AF,SOHVOBI12A5891E993
SOVPVDA12A6D4F6B37,SOAOETG12A8C139985,SOSHFYI12AB017E057
SOKCQWQ12AB0189111,SONCJLY12AB0187193,SOIKYAB12A6D4F8040
SOQLLQI12A8C137FF2,SOYCTRU12A6701DA91,SOVWFNE12A8C13FF36
SOGKIUA12A6D4FB715,SOOGNRX12A6D4FBDEC,SOYVBGZ12A6D4F92A8
SOJTREE12CF530D519,SOJKLHZ12A6D4F90FC,SOSJDQJ12A8C13D4A9
SOBEMGS12AAF3B53AD,SOLTPPO12AAF3B3275,SOPIKOC12A8C13D99E
SOIWALD12A8C1409CC,SOTJIBT12A8C1409B2,SOZIATX12AAF3B31F0
SOBSVOY12AB01830F8,SOGPQPI12AB0185237,SOUMVGU12D021B232A
SOYYAIQ12A8C13E1F9,SOKSPST12A6D4F9490,SOAERMK12AF72A2595
SOFBVFK12AB0187D20,SOYUPVA12A8C1414D7,SOKSNPB12A8C140D1C
SORTNHY12A6D4FAB23,SORHEHW12AB0185F71,SODMJPQ12AB017F3B1
SOADWLJ12A58A7AB39,SOGKZUG12AC907592D,SOENUXD12A8C139297
